SecID;PerformanceID;FundId;Company;DomicileId;CompanyName;FundName;SecurityName;LegalStructure;ShareClassLegalName;UCITS;MorningstarCategoryId;InceptionDate;Status;ObsoleteDate;IsBaseCurrency;IsPrimaryShareClass;IsOldestClass;CurrencyId;IncomeDistribution;AccumulatedDistribution;InsuranceFund;HedgeFund;FundOfFunds;ExchangeTradedShare;CUSIP;ISIN;CurrencySpecificISIN;SEDOL;Ticker;GermanWKN;AustrianWKN;Valoren;MEX;OsloBors;FundSERV;APIR;ITAJ;FocusId;PricingFrequency;PricingDelay;ReportsOnFridays;ReportsOnSundays;FR_PEA;FR_AMF;IT_CategoriaAssogestioni;UK_IMASector;UK_AICSector;ES_CategoriaInverco;BE_CBF;DK_IFR;ES_INP;FR_FIP;HK_IFA;HK_MPF;HK_SCH;IL_ISA;UK_LIF/ABI Life;UK_PEN/ABI Pension;ZA_ASISA;AvailableForPensionPlan;GIFSCode;SuspendedPricing;ExchangeId;InstitutionalOnly;PenceTraded;DataReadiness;DataReadinessChangeDate;SociallyConscious;AMFI;KRCodeClass;KRCodeFund;MasterPortfolioId;PortfolioDate;LegalStructureId;SITCACode;SITCACategoryId;CICCode;GlobalCategoryId;MoneyMarketFund;AvailableForRetirementPlan;AvailableForInsuranceProduct;ShareClassTypeId;ShareClassType;RestrictedScheme;BroadAssetClass;CSDCCCode;MorningstarCategoryId_Fund;FR_PEA_PME;SpanishESP;IndexingApproach;SyntheticType;UKReportingFund;UKStatusStartDate;GermanTaxTransparence;AUTTaxTransparence;TrackRecordExtension;TrackRecordInheritedFrom;TrackRecordExtensionType
F0GBR04EYZ;0P00000F1G;FSGBR0516W;0C0000AS5X;FRA;Allianz Global Investors GmbH;Avip Top Harmonie;Avip Top Harmonie C/D;FCP;Avip Top Harmonie C/D;1;EUCA000565;35795;Active;;1;0;1;EUR;1;0;0;0;1;0;;FR0007017595;FR0007017595;;;;;847759;;;;;;FF00000182584;D$;2;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$311;;;;;;;0;;;;51837;43343;23;;;44;$GC$MODALL;0;0;0;;;0;Allocation;;EUCA000565;0;0;5;;;;0;0;;;
F0GBR04F2U;0P00000F53;FSGBR0518M;0C00001RM8;FRA;SMA Gestion;Bati Première;Bati Première D;SICAV;Bati Première D;1;EUCA000587;31411;Active;;1;0;;EUR;1;0;0;0;0;0;;FR0000284929;FR0000284929;;;;;975222;;;;;;FF00000183028;D$;1;;;0;LC00000038;;;;;;;;;;;;;;;;0;GIFS$$$185;;;;;;;0;;;;519592;40451;9;;;42;$GC$EUROFI;0;0;0;;;0;Fixed Income;;EUCA000587;0;0;5;;;;0;0;;;
F0GBR06IBG;0P000023PG;FSGBR05BMN;0C00001PES;GBR;M&G Securities Ltd;M&G Global Select Fund;M&G Global Select Euro A Acc;Open Ended Investment Company;M&G Global Select Fund Euro A Acc;1;EUCA000555;37223;Active;;1;0;;EUR;0;1;0;0;0;0;;GB0030938145;GB0030938145;;;797745;;1405503;MGIGWA;;;;;FF00000068980;D$;0;;;0;LC00000267;LC00000023;LC00000014;;;;;;;;;;;;;;0;GIFS$$$021;;;;;;;1;;;;47399;43312;8;;;41;$GC$GLEQLC;0;0;0;37;Mgmt + Dist Fee;1;Equity;;EUCA000555;0;1;5;;;;1;1;1;;0
F000011EPN;0P0001EWAP;FS0000E1RL;0C00008K39;FRA;Anaxis Asset Management;Diversified Bond Opp. 2025;Diversified Bond Opp. 2025 E2 A/I;FCP;Diversified Bond Opp. 2025 E2;1;EUCA000888;43382;Active;;1;0;;EUR;1;0;0;0;0;0;;FR0013330727;FR0013330727;;;;;;;;;;;;D$;2;;;0;LC00000039;;;;;;;;;;;;;;;;0;GIFS$$$456;;;;;;;0;;;;1897281;;23;;;;$GC$OTHFIX;0;0;0;;;0;Fixed Income;;EUCA000888;0;0;5;;;;0;0;;;
F000011EPS;0P0001EWAX;FSGBR06SLI;0C00001QAU;FRA;Optigestion;Optigest Europe;Optigest Europe I;SICAV;Optigest Europe I;1;EUCA000511;43376;Active;;1;0;;EUR;0;1;0;0;0;0;;FR0011817063;FR0011817063;;;;;;;;;;;;D$;2;;;1;LC00000085;;;;;;;;;;;;;;;;0;GIFS$$$041;;;1;;;;0;;;;153909;43100;9;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000511;0;0;5;;;;0;0;;;
F000011DUP;0P0001EV3P;FS0000E1RL;0C00008K39;FRA;Anaxis Asset Management;Diversified Bond Opp. 2025;Diversified Bond Opp. 2025 E1;FCP;Diversified Bond Opp. 2025 E1;1;EUCA000888;43377;Active;;1;0;;EUR;0;1;0;0;0;0;;FR0013330719;FR0013330719;;;;;;;;;;;;D$;3;;;0;LC00000039;;;;;;;;;;;;;;;;0;GIFS$$$456;;;;;;;0;;;;1897281;;23;;;;$GC$OTHFIX;0;0;0;;;0;Fixed Income;;EUCA000888;0;0;5;;;;0;0;;;
F000011DUQ;0P0001EV3Q;FS0000E1RL;0C00008K39;FRA;Anaxis Asset Management;Diversified Bond Opp. 2025;Diversified Bond Opp. 2025 I1;FCP;Diversified Bond Opp. 2025 I1;1;EUCA000888;43377;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0013330750;FR0013330750;;;;;;;;;;;;D$;3;;;0;LC00000039;;;;;;;;;;;;;;;;0;GIFS$$$456;;;;;;;0;;;;1897281;;23;;;;$GC$OTHFIX;0;0;0;;;0;Fixed Income;;EUCA000888;0;0;5;;;;0;0;;;
F000011DUR;0P0001EV3R;FS0000E1RM;0C000068ZH;FRA;Amundi Asset Management;Amundi Credit Risk Premia;Amundi Credit Risk Premia I C;FCP;Amundi Credit Risk Premia I C;1;EUCA000690;43357;Active;;1;0;;EUR;0;1;0;0;0;0;;FR0013350261;FR0013350261;;;;;;;;;;;;D$;2;;;0;LC00000038;;;;;;;;;;;;;;;;0;GIFS$$$757;;;;;;;0;;;;;;23;;;42;$GC$EUROFI;0;0;0;;;0;Fixed Income;;EUCA000690;0;0;5;;;;0;0;;;
F000011DUS;0P0001EV3S;FS0000E1RN;0C00001N2H;FRA;Edmond de Rothschild Asset Management (F;Pag Finances;Pag Finances;FCP;Pag Finances;1;EUCA000739;43188;Active;;1;0;1;EUR;0;1;0;0;1;0;;FR0013320488;FR0013320488;;;;;;;;;;;;W$;2;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$291;;;;;;;0;;;;;;23;;;44;$GC$FALLOC;0;0;0;;;0;Allocation;;EUCA000739;0;0;5;;;;0;0;;;
F000011DUV;0P0001EV3V;FSGBR05190;0C00002HQ9;FRA;BNP Paribas Asset Management France;BNP Paribas Monétaire Assurance;BNP Paribas Monétaire Assur CT;FCP;BNP Paribas Monétaire Assur CT;1;EUCA000591;43383;Active;;1;0;;EUR;0;1;0;0;0;0;;FR0013334323;FR0013334323;;;;;;;;;;;;D$;2;;;0;LC00002067;;;;;;;;;;;;;;;;0;GIFS$$$245;;;;;;;0;;;;815182;43100;23;;;43;$GC$EUROMM;0;0;0;;;0;Money Market;;EUCA000591;0;0;5;;;;0;0;;;
F0GBR04FY3;0P00000FZ3;FSGBR051L4;0C00001N8N;FRA;Etoile Gestion;Etoile Banque Assurance Europe;Etoile Banque Assurance Europe C;FCP;Etoile Banque Assurance Europe C;1;EUCA000536;36699;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010540948;FR0010540948;;;;;3605699;;;;;;FF00000170714;D$;3;;;1;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$932;;;;;;;0;;;;56565;43281;23;;;41;$GC$SCFNEQ;0;0;0;;;0;Equity;;EUCA000536;0;0;5;;;;0;0;;;
F0GBR04FYF;0P00000FZE;FSGBR051LA;0C00001N8N;FRA;Etoile Gestion;Etoile Horizon 18 Mois;Etoile Horizon 18 Mois C;FCP;Etoile Horizon 18 Mois C;1;EUCA000863;35555;Active;;1;0;1;EUR;0;1;0;0;1;0;;FR0007010186;FR0007010186;;;;;623859;;;;;;FF00000181548;D$;3;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$360;;;;;;;0;;;;63634;43281;23;;;;$GC$CALLOC;0;0;0;;;0;Allocation;;EUCA000863;0;0;5;;;;0;0;;;
F0GBR04QXR;0P00000Q7F;FSGBR056CX;0C0000ARZP;FRA;Myria Asset Management;UFF Euro Valeur A;UFF Euro Valeur A;FCP;UFF Euro Valeur A;1;EUCA000516;32800;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0007437090;FR0007437090;;;;;;;;;;;FF00000170012;W$;0;;;0;LC00000036;;;;;;;;;;;;;;;;0;GIFS$$$255;;;;;;;0;;;;1057437;42277;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000516;0;0;5;;;;0;0;;;
F0GBR04QXS;0P00000Q7G;FSGBR056CY;0C00001TX2;FRA;Aviva Investors France;UFF Rendement Diversifié A;UFF Rendement Diversifié A;FCP;UFF Rendement Diversifié A;1;EUCA000863;32800;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0007436969;FR0007436969;;;;;509340;;;;;;FF00000170013;D$;3;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$360;;;;;;;0;;;;;;23;;;;$GC$CALLOC;0;0;0;;;0;Allocation;;EUCA000863;0;0;5;;;;0;0;;;
F0GBR04QXT;0P00000Q7H;FSGBR056CZ;0C00001TX2;FRA;Aviva Investors France;UFF Cap Défensif;UFF Cap Défensif A A/I;FCP;UFF Cap Défensif A;0;EUCA000863;35951;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0007022132;FR0007022132;;;;;936547;;;;;;FF00000170578;D$;3;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$360;;;;;;;0;;;;1075085;42825;23;;;;$GC$CALLOC;0;0;0;;;0;Allocation;;EUCA000863;0;0;5;;;;0;0;;;
F0GBR04QXU;0P00000Q7I;FSGBR056D0;0C0000ARZP;FRA;Myria Asset Management;UFF Cap Diversifié;UFF Cap Diversifié A A/I;FCP;UFF Cap Diversifié A;0;EUCA000864;35961;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0007022124;FR0007022124;;;;;913495;;;;;;FF00000170579;D$;3;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$363;;;;;;;0;;;;1075099;43008;23;;;;$GC$FALLOC;0;0;0;;;0;Allocation;;EUCA000864;0;0;5;;;;0;0;;;
F0GBR04QXV;0P00000Q7J;FSGBR056D1;0C00001TX2;FRA;Aviva Investors France;UFF Cash;UFF Cash C;FCP;UFF Cash C;1;EUCA000830;32945;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007457569;FR0007457569;;;;;707744;;;;;;FF00002043950;W$;0;;;0;LC00002042;;;;;;;;;;;;;;;;0;GIFS$$$065;;;;;;;0;;;;1075100;42916;23;;;43;$GC$EUROMM;0;0;0;;;0;Money Market;;EUCA000830;0;0;5;;;;0;0;;;
F0GBR04QXX;0P00000Q7L;FSGBR056D3;0C00001MBO;FRA;CM-CIC Asset Management;CM-CIC PEA Sérénité;CM-CIC PEA Sérénité;FCP;CM-CIC PEA Sérénité;0;EUCA000857;35622;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0000979239;FR0000979239;;;;;1321577;;;;;;FF00000182875;D$;3;;;1;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$345;;;;;;;0;;;;1871290;43312;23;;;;$GC$OTHEMM;0;0;0;;;0;Money Market;;EUCA000857;0;0;5;;;;0;0;;;
F0GBR04QXZ;0P00000Q7N;FSGBR056D5;0C00001MBO;FRA;CM-CIC Asset Management;Union Opportunités;Union Opportunités D A/I;FCP;Union Opportunités D;1;EUCA000511;36287;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0010328922;FR0010328922;;;;;2549942;;;;;;FF00000183018;D$;3;;;1;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$041;;;;;;;0;;;;1043450;43312;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000511;0;0;5;;;;0;0;;;
F0GBR04QY3;0P00000Q7R;FSGBR05C8A;0C00001MBO;FRA;CM-CIC Asset Management;Flexigestion 20-70;Flexigestion 20-70 C;FCP;Flexigestion 20-70 C;1;EUCA000865;34880;Active;;1;0;1;EUR;0;1;0;0;1;0;;FR0000972689;FR0000972689;;;;;1207562;;;;;;FF00000329999;D$;3;;;1;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$365;;;;;;;0;;;;719679;43312;23;;;;$GC$MODALL;0;0;0;;;0;Allocation;;EUCA000865;0;0;5;;;;0;0;;;
F0GBR04QY4;0P00000Q7S;FSGBR056D9;0C0000ARZP;FRA;Myria Asset Management;Euro Valeur M;Euro Valeur M A/I;FCP;Euro Valeur M;1;EUCA000516;36409;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0007035761;FR0007035761;;;;;886726;;;;;;FF00001030170;D$;3;;;1;LC00000036;;;;;;;;;;;;;;;;0;GIFS$$$255;;;;;;;0;;;;1057535;43008;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000516;0;0;5;;;;0;0;;;
F0GBR04QY6;0P00000Q7U;FSGBR056DB;0C0000ARZP;FRA;Myria Asset Management;UFF Euro Valeur;UFF Euro Valeur X A/I;FCP;UFF Euro Valeur X;1;EUCA000516;31470;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0007387543;FR0007387543;;;;;707825;;;;;;FF00000170019;W$;0;;;1;LC00000036;;;;;;;;;;;;;;;;0;GIFS$$$255;;;;;;;0;;;;1057506;43008;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000516;0;0;5;;;;0;0;;;
F0GBR04QYS;0P00000Q8G;FSGBR056DT;0C00009TH6;FRA;Vega Investment Managers;Vega PEA Tranquillité;Vega PEA Tranquillité;FCP;Vega PEA Tranquillité;0;EUCA000857;34242;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007474937;FR0007474937;;;;;109226;VMPEAT;;;;;FF00000182779;D$;3;;;1;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$345;;;;;;;0;;;;377935;42825;23;;;;$GC$OTHEMM;0;0;0;;;0;Money Market;;EUCA000857;0;0;5;;;;0;0;;;
F0GBR04QYV;0P00000Q8J;FSGBR056DW;0C00009TH6;FRA;Vega Investment Managers;Vega Monde Equilibre;Vega Monde Equilibre R;FCP;Vega Monde Equilibre R;1;EUCA000565;35489;Active;;1;0;1;EUR;0;1;0;0;1;0;;FR0007007968;FR0007007968;;;;;584696;VMVHE;;;;;FF00000183648;D$;3;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$311;;;;;;;0;;;;365319;42916;23;;;44;$GC$MODALL;0;0;0;;;0;Allocation;;EUCA000565;0;0;5;;;;0;0;;;
F0GBR04QYW;0P00000Q8K;FSGBR056DX;0C00009TH6;FRA;Vega Investment Managers;Gestion Trésorerie;Gestion Trésorerie;FCP;Gestion Trésorerie;0;EUCA000830;33491;Obsolete;43396;1;0;1;EUR;0;1;0;0;0;0;;FR0000424152;FR0000424152;;;;;868153;VMMORE;;;;;FF00000182342;D$;3;;;0;LC00002042;;;;;;;;;;;;;;;;0;GIFS$$$065;;;;;3;43405;0;;;;365318;42004;23;;;43;$GC$EUROMM;0;0;0;;;0;Money Market;;EUCA000830;0;0;5;;;;0;0;;;
F0GBR04QYY;0P00000Q8M;FSGBR056DZ;0C00009TH6;FRA;Vega Investment Managers;Vega Europe Convictions;Vega Europe Convictions RC;FCP;Vega Europe Convictions RC;1;EUCA000511;35489;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010626796;FR0010626796;;;;;597966;;;;;;FF00000193366;D$;1;;;1;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$041;;;;;;;0;;;;365330;42004;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000511;0;0;5;;;;0;0;;;
F0GBR04QYZ;0P00000Q8N;FSGBR056E1;0C00001TSR;FRA;Oudart Gestion;Oudart Court Terme;Oudart Court Terme;FCP;Oudart Court Terme;1;EUCA000754;32070;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010330282;FR0010330282;;;;;2596660;;;;;;FF00000182612;D$;1;;;0;LC00000038;;;;;;;;;;;;;;;;0;GIFS$$$969;;;;;;;0;;;;315351;43404;23;;;42;$GC$EUROFI;0;0;0;;;0;Fixed Income;;EUCA000754;0;0;5;;;;0;0;;;
F0GBR04QZ3;0P00000Q8R;FSGBR056E3;0C00001SDO;FRA;Union Bancaire Gestion Institutionnelle;UBP Europe Equity Flex;UBP Europe Equity Flex;FCP;UBP Europe Equity Flex;1;EUCA000511;31352;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0000993206;FR0000993206;;;;;1585816;;;;;;FF00000182104;W$;4;;;1;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$041;;;;;;;0;;;;1217186;43281;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000511;0;0;5;;;;0;0;;;
F0GBR04QZB;0P00000Q8Z;FSGBR056EB;0C0000AS5X;FRA;Allianz Global Investors GmbH;Allianz Finance Euro Immobilier;Allianz Finance Euro Immobilier C;FCP;Allianz Finance Euro Immobilier C;1;EUCA000847;36305;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007032438;FR0007032438;;;;;801225;;;;;;FF00000183169;D$;3;;;0;LC00000036;;;;;;;;;;;;;;;;0;GIFS$$$199;;;;;;;0;;;;142793;43343;23;;;;$GC$SCREEQ;0;0;0;;;0;Equity;;EUCA000847;0;0;5;;;;0;0;;;
F0GBR04QZH;0P00000Q95;FSGBR056EH;0C0000AS5X;FRA;Allianz Global Investors GmbH;Allianz Finance Actions France;Allianz Finance Actions France C;FCP;Allianz Finance Actions France C;1;EUCA000636;32160;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007432208;FR0007432208;;;;;333567;THAEA;;;;;FF00000181709;D$;3;;;1;LC00000035;;;;;;;;;;;;;;;;0;GIFS$$$411;;;;;;;0;;;;142854;43373;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000636;0;0;5;;;;0;0;1;;0
F0GBR04QZI;0P00000Q96;FSGBR056EI;0C0000AS5X;FRA;Allianz Global Investors GmbH;Allianz Team;Allianz Team RC;FCP;Allianz Team RC;1;EUCA000564;31974;Active;;1;0;1;EUR;0;1;0;0;1;0;;FR0000981219;FR0000981219;;;;;1367693;;;;;;FF00000183512;D$;2;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$201;;;;;;;0;;;;51951;43373;23;;;44;$GC$CALLOC;0;0;0;;;0;Allocation;;EUCA000564;0;0;5;;;;0;0;1;;0
F0GBR04QZK;0P00000Q98;FSGBR056EK;0C00001M68;FRA;Cholet Dupont Asset Management;CD Euro Immobilier;CD Euro Immobilier C;FCP;CD Euro Immobilier C;1;EUCA000847;33101;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010249847;FR0010249847;;;;;2316340;;;;;;FF00000181917;D$;1;;;0;LC00000036;;;;;;;;;;;;;;;;0;GIFS$$$199;;;;;;;0;;;;151569;43373;23;;;;$GC$SCREEQ;0;0;0;;;0;Equity;;EUCA000847;0;0;5;;;;0;0;;;
F0GBR04QZL;0P00000Q99;FSGBR056EL;0C00001M68;FRA;Cholet Dupont Asset Management;CD France Expertise;CD France Expertise;FCP;CD France Expertise;1;EUCA000636;30364;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010249672;FR0010249672;;;;;2315291;;;;;;FF00000183484;D$;1;;;1;LC00000035;;;;;;;;;;;;;;;;0;GIFS$$$411;;;;;;;0;;;;273469;43373;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000636;0;0;5;;;;0;0;;;
F0GBR04QZM;0P00000Q9A;FSGBR056EM;0C00001M68;FRA;Cholet Dupont Asset Management;CD Defensif;CD Defensif C;FCP;CD Defensif C;1;EUCA000591;31944;Active;;1;0;1;EUR;0;1;0;0;1;0;;FR0010219501;FR0010219501;;;;;2223309;;;;;;FF00000183098;D$;0;;;0;LC00000039;;;;;;;;;;;;;;;;0;GIFS$$$245;;;;;;;0;;;;273471;43373;23;;;43;$GC$EUROMM;0;0;0;;;0;Money Market;;EUCA000591;0;0;5;;;;0;0;;;
F0GBR04QZN;0P00000Q9B;FSGBR050LG;0C00001M68;FRA;Cholet Dupont Asset Management;Novépargne;Novépargne C;SICAV;Novépargne C;1;EUCA000754;30364;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0000004855;FR0000004855;;;;;1245170;;;;;;FF00000183364;D$;1;;;0;LC00000039;;;;;;;;;;;;;;;;0;GIFS$$$969;;;;;;;0;;;;273472;43373;9;;;42;$GC$EUROFI;0;0;0;;;0;Fixed Income;;EUCA000754;0;0;5;;;;0;0;;;
F0GBR04R01;0P00000Q9P;FSGBR056EU;0C0000B2EV;FRA;ABN AMRO Investment Solutions;ABN AMRO Euro Sustainable Money Market;ABN AMRO Euro Sustainable Money Mkt C;SICAV;ABN AMRO Euro Sustainable Money Market C;1;EUCA000830;34774;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0000299711;FR0000299711;;;A1H7YP;;353530;;;;;;FF00000182005;D$;3;;;0;LC00002042;;;;;;;;;;;;;;;;0;GIFS$$$065;;;;;;;1;;;;54727;43373;9;;;43;$GC$EUROMM;0;0;0;;;0;Money Market;;EUCA000830;0;0;5;;;;0;0;;;
F0GBR04R09;0P00000Q9X;FSGBR056F0;0C0000B2EV;FRA;ABN AMRO Investment Solutions;ABN AMRO French Diversified;ABN AMRO French Diversified D;FCP;ABN AMRO French Diversified D;0;EUCA000862;35838;Active;;1;0;1;EUR;1;0;0;0;0;0;;FR0007018254;FR0007018254;;;;;847217;;;;;;FF00000181108;D$;1;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$359;;;;;;;0;;;;54721;43373;23;;;;$GC$AGALOC;0;0;0;;;0;Allocation;;EUCA000862;0;0;5;;;;0;0;;;
F0GBR04R0D;0P00000QA1;FSGBR056F4;0C0000B2EV;FRA;ABN AMRO Investment Solutions;ABN AMRO European Convertibles;ABN AMRO European Convertibles C;FCP;ABN AMRO European Convertibles C;1;EUCA000748;35753;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0010281477;FR0010281477;;;A0M06V;;2404749;;;;;;FF00000180736;D$;3;;;0;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$435;;;;;;;0;;;;54719;43373;23;;;42;$GC$CONVER;0;0;0;38;Clean (Mgmt Fee only);0;Convertibles;;EUCA000748;0;0;5;;;;0;0;;;
F0GBR04R1K;0P00000QB7;FSGBR056G1;0C00001R73;FRA;Saint Olive Gestion;BSO France;BSO France P;FCP;BSO France P;1;EUCA000636;34416;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007478557;FR0007478557;;;;;206105;;;;;;FF00000183528;D$;3;;;1;LC00000035;;;;;;;;;;;;;;;;0;GIFS$$$411;;;;;;;0;;;;74823;43373;23;;;41;$GC$EUEQLC;0;0;0;;;0;Equity;;EUCA000636;0;0;5;;;;0;0;;;
F0GBR04R1L;0P00000QB8;FSGBR056G2;0C00001R73;FRA;Saint Olive Gestion;BSO Asie;BSO Asie;FCP;BSO Asie;0;EUCA000502;35185;Active;;1;0;1;EUR;0;1;0;0;1;0;;FR0007000351;FR0007000351;;;;;493458;;;;;;FF00001030824;D$;3;;;0;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$191;;;;;;;0;;;;713734;43404;23;;;41;$GC$ASINEQ;0;0;0;;;0;Equity;;EUCA000502;0;0;5;;;;0;0;;;
F0GBR04R1M;0P00000QB9;FSGBR056G3;0C00001R73;FRA;Saint Olive Gestion;BSO Amérique;BSO Amérique;FCP;BSO Amérique;1;EUCA000526;34479;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007479316;FR0007479316;;;;;240620;;;;;;FF00000183354;D$;3;;;0;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$031;;;;;;;0;;;;713735;43404;23;;;41;$GC$USEQLB;0;0;0;;;0;Equity;;EUCA000526;0;0;5;;;;0;0;;;
F0GBR04R1N;0P00000QBA;FSGBR056G4;0C00001R73;FRA;Saint Olive Gestion;BSO Bio Santé;BSO Bio Santé C;FCP;BSO Bio Santé C;1;EUCA000537;35419;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007005764;FR0007005764;;;;;564020;;;;;;FF00000183252;D$;3;;;0;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$983;;;;;;;0;;;;713659;43404;23;;;41;$GC$SCHCEQ;0;0;0;;;0;Equity;;EUCA000537;0;0;5;;;;0;0;;;
F0GBR04R1O;0P00000QBB;FSGBR056G5;0C00001R73;FRA;Saint Olive Gestion;BSO 000;BSO 000;FCP;BSO 000;1;EUCA000637;36538;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007040712;FR0007040712;;;;;1037361;;;;;;FF00000278352;D$;3;;;1;LC00000035;;;;;;;;;;;;;;;;0;GIFS$$$663;;;;;;;0;;;;713658;43404;23;;;41;$GC$EUEQMS;0;0;0;;;0;Equity;;EUCA000637;0;0;5;;;;0;0;;;
F0GBR04R1Q;0P00000QBD;FSGBR056G7;0C00001NFJ;FRA;Finance S.A.;Expert Sélection PEA;Expert Sélection PEA;FCP;Expert Sélection PEA;1;EUCA000563;35603;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0007011366;FR0007011366;;;;;651690;;;;;;FF00000180988;D$;2;;;1;LC00000264;;;;;;;;;;;;;;;;0;GIFS$$$251;;;;;;;0;;;;53508;43404;23;;;44;$GC$AGALOC;0;0;0;;;0;Allocation;;EUCA000563;0;0;5;;;;0;0;;;
F0GBR04R2G;0P00000QC3;FSGBR056GO;0C00001KZL;FRA;AXA Investment Managers Paris;AXA N.P.I. Actions;AXA N.P.I. Actions C;SICAV;AXA N.P.I. Actions C;1;EUCA000507;32764;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0000289035;FR0000289035;;;;;810782;ELAXAN;;;;;FF00000170490;D$;3;;;0;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$331;;;;;;;0;;;;44805;43100;9;;;41;$GC$EMMKEQ;0;0;0;;;0;Equity;;EUCA000507;0;0;5;;;;0;0;;;
F0GBR04R2H;0P00000QC4;FSGBR056GO;0C00001KZL;FRA;AXA Investment Managers Paris;AXA N.P.I. Actions;AXA N.P.I. Actions D;SICAV;AXA N.P.I. Actions D;1;EUCA000507;32764;Active;;1;0;;EUR;1;0;0;0;0;0;;FR0000289043;FR0000289043;;;;;810796;ELAXND;;;;;FF00000182619;D$;3;;;0;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$331;;;;;;;0;;;;44805;43100;9;;;41;$GC$EMMKEQ;0;0;0;;;0;Equity;;EUCA000507;0;0;5;;;;0;0;;;
F0GBR04R2J;0P00000QC6;FSGBR056GP;0C00001KZL;FRA;AXA Investment Managers Paris;AXA Europe Small Cap;AXA Europe Small Cap AC;SICAV;AXA Europe Small Cap AC;1;EUCA000850;36144;Active;;1;0;1;EUR;0;1;0;0;0;0;;FR0000170516;FR0000170516;;;;;1541642;ELAXEC;;;;;FF00000170573;D$;3;;;1;LC00000037;;;;;;;;;;;;;;;;0;GIFS$$$299;;;;;;;0;;;;44780;43373;9;;;;$GC$EUEQMS;0;0;0;;;0;Equity;;EUCA000850;0;0;5;;;;0;0;;;
